DOXXY,42.1225,-84.47361111
SOSIC,42.22975278,-83.49082778
GERBS,41.77773889,-84.42505556
MYKIE,42.16325278,-88.80844444
MONNY,42.07894722,-91.28105556
NOONY,42.04658611,-88.80844444
NIGHT,41.83833333,-91.77361111
NITWT,41.73472222,-93.41416667
KD63U,40.5,-106
PENSY,39.90721111,-76.18253611
DITCH,39.79385,-74.71663333
BAINS,39.63860278,-75.91436667
BELAY,39.58768611,-76.30055556
SARAA,40.439325,-75.88786111
GALLS,39.82620833,-80.01940556
VINNY,39.75462222,-76.60837778
CLIPR,39.44810278,-76.42196944
FLIRT,39.92875278,-76.70425278
LEJOY,40.00339444,-79.41489167
BRNAN,40.13527778,-77.83519444
PSYKO,40.14361111,-79.15361111
KOZAR,40.59504722,-80.58473611
TEBEE,39.50388056,-75.32699722
HAYDO,39.20650278,-75.38061111
FISEL,26.38413889,-79.85765556
STOEN,39.83820556,-75.79858889
REEFI,39.79438333,-76.18064722
WINKK,39.81655833,-74.01292222
PROUD,40.62979167,-73.99975556
AZELL,35.85659722,-80.2367
SHPRD,35.65432222,-80.47676667
YUYUN,32.451475,-92.91309444
COLTZ,40.49217222,-82.30566389
BAHAA,30.423,-78.99465833
SEELO,32.02340833,-78.25695278
DOOGE,36.81081389,-82.587325
BGTOE,32.186,-99.84329722
TANDY,33.746575,-118.6580722
SUMMA,46.61785833,-121.9883222
ORRCA,38.44365833,-121.5516222
GALLI,40.31953889,-118.1216222
TIPRE,38.20583333,-121.0358333
INSLO,38.67913889,-117.2981111
SYRAH,37.99105,-121.1030889
JSICA,38.52051667,-117.2868167
BOILE,34.42243889,-118.0258528
FUSCO,31.17692778,-101.3291667
SADDE,34.03899444,-118.7646333
MYRRS,42.52389444,-92.059925
JIGSY,38.842225,-89.119725
JUDDI,38.75935556,-86.44017222
MIZAR,41.82576944,-84.03976667
WWSHR,41.34280278,-82.0516
TEESY,41.42110556,-80.11181944
PROGY,40.53550278,-80.18515556
LEBOY,39.43340556,-90.57304722
CASHN,39.95888889,-90.25944444
DUNKN,31.97829444,-81.96543889
JOINT,33.86709444,-79.32318056
GOOOB,36.41305556,-78.30121389
FUUFF,36.41386389,-78.36895556
SABEE,27.08783333,-82.19148056
RXXAN,26.7625,-82.075
KUBIC,26.09765833,-80.94951944
HALLR,27.54466944,-81.598825
NEWER,26.23193889,-80.61819167
SIMMR,27.78391667,-84.20438889
FOZZY,36.37374167,-78.70896944
CURVE,25.78329722,-80.63830278
