BWI,BWI CONLE3 COLIN J61 HUBBS KEMPR WETRO DIW AR22 JORAY OSOGY AMZAR STAPL MILSY BOYUR HILEY KAINS MIA,MIA,,,,H,,,TURBOJETS,WATER,4,ZDC,ZMA
BWI,BWI BAL V93 PXT V213 COLIN HCM J193 WEAVR J121 CHS J79 OMN ANNEY3 MIA,MIA,,,,H,,,TURBOPROPS,,5,ZDC,ZMA
BWI,BWI V93 PXT V213 COLIN HCM J193 CVI DIW AR22 JORAY HILEY6 MIA,MIA,,,,H,MIAMI METRO AREA (MIA. TMB. HST),,TURBOPROPS - GPS OR DME/DME-IRU EQUIPPED,WATER,6,ZDC,ZMA
BWI,BWI V93 PXT V213 COLIN HCM J193 CVI DIW AR22 JORAY OSOGY AMZAR STAPL MILSY BOYUR HILEY KAINS MIA,MIA,,,,H,MIAMI METRO AREA,,TURBOPROPS,WATER,7,ZDC,ZMA
BWI,BWI TERPZ6 MCRAY J518 DJB J34 VIO KAMMA KKILR2 MSP,MSP,,,,H,,,TURBOJETS,,1,ZDC,ZMP
BWI,BWI TERPZ6 RAMAY Q72 HACKS J149 ROD WATSN3 ORD,ORD,0000-2359,,,H,,,TURBOJETS,,1,ZDC,ZAU
BWI,BWI SWANN3 DQO PHL,PHL,1100-0300,,,L,,7000`-17000` INCL,,,1,ZDC,ZNY
BWI,BWI V214 ODESA OOD PHL,PHL,,,,TEC,NON TURBOJETS ONLY,7000,,,1,ZDC,ZNY
BWI,BWI V214 DQO PHL,PHL,,,,TEC,TURBOJETS ONLY,9000,,,2,ZDC,ZNY
BWI,BWI TERPZ6 OTTTO COLNS J134 HNN J134 LBL J19 ZUN EAGUL6 PHX,PHX,1100-0300,,,H,,,TURBOJET,,1,ZDC,ZAB
BWI,BWI TERPZ6 OTTTO COLNS J134 HNN J134 FLM PXV QBALL9 STL,STL,,,,H,,,TURBOJET,,1,ZDC,ZKC
BWI,BWI TERPZ6 GSO J75 TAY DADES4 TPA,TPA,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZMA
CLE,CLE DJB HERAK APE J186 SOT DIRTY3 ATL,ATL,,,,H,CLE METRO AREA BKL LNN LPR,,RNAV ONLY,,1,ZOB,ZTL
CLE,CLE DJB DJB173 HERAK APE035 APE J186 SOT ODF WHINZ3 ATL,ATL,,,,H,CLE METRO AREA CGF BKL LNN LPR,,ALL OTHERS,,2,ZOB,ZTL
CLE,CLE FAILS ERI JHW Q82 PONCT JFUND1 BOS,BOS,1100-0300,,,H,CLE METRO AREA (CLE CGF BKL LNN LPR),,,,1,ZOB,ZBW
CLE,CLE ACO NUSMM ANTHM3 BWI,BWI,,,,H,CLE METRO AREA (CLE CGF BKL LNN LPR),,RNAV ONLY,,1,ZOB,ZDC
CLE,CLE DJB HERAK APE HVQ LNDIZ PARQR1 CLT,CLT,,,,H,,,RNAV ONLY,,1,ZOB,ZTL
CLE,CLE ACO AIR J34 BUCKO FRDMM3 DCA,DCA,,,,H,CLE METRO AREA (CLE CGF BKL LNN LPR),,RNAV ONLY,,1,ZOB,ZDC
CLE,CLE RID RID234/040 PXV LIT FEWWW SEEVR3 DFW,DFW,,,,H,CLEVELAND METRO AREA (CLE. CGF. BKL. LNN. LPR),,RNAV TURBOJET,DFW SOUTH FLOW,1,ZOB,ZFW
CLE,CLE RID RID234/040 PXV LIT FEWWW BRDJE3 DFW,DFW,,,,H,CLEVELAND METRO AREA (CLE. CGF. BKL. LNN. LPR),,RNAV TURBOJET,DFW NORTH FLOW,2,ZOB,ZFW
CLE,CLE RID RID234/040 PXV LIT WILBR4 DFW,DFW,,,,H,CLEVELAND METRO AREA (CLE. CGF. BKL. LNN. LPR),,ALL OTHERS,,3,ZOB,ZFW
CLE,CLE V522 J584 SLT FQM3 EWR,EWR,,,,H,,,,,1,ZOB,ZNY
CLE,CLE DJB HERAK APE J83 SPA J85 TAY JINGL4 FLL,FLL,,,,H,CLEVELAND METRO AREA (CLE. CGF.BKL.LNN.LPR),,DME/DME/IRU OR GPS,,2,ZOB,ZMA
CLE,CLE OBRLN4 RID TIIDE Q31 DHART SWB WAPPL2 HOU,HOU,,,,H,CLEVELAND METRO AREA (CLE. CGF. BKL. LNN. LPR),,TURBOJETS - DME/DME/IRU OR GPS,,1,ZOB,ZHU
CLE,CLE ACO AIR J162 MGW GIBBZ2 IAD,IAD,,,,H,,,RNAV ONLY,,1,ZOB,ZDC
CLE,CLE OBRLN4 RID TIIDE Q31 DHART SWB GESNR1 IAH,IAH,,,,H,,,TURBOJETS. TURBOPROPS,IAH EAST FLOW,2,ZOB,ZHU
CLE,CLE OBRLN4 RID TIIDE Q31 DHART SWB ZEEKK1 IAH,IAH,,,,H,,,TURBOJETS. TURBOPROPS,IAH WEST FLOW,3,ZOB,ZHU
CLE,CLE FAILS ERI JHW J70 LVZ LENDY6 JFK,JFK,,,,H,CLE METRO AREA (CLE CGF BKL LNN LPR),,,,1,ZOB,ZNY
CLE,CLE OBRLN4 VHP STL LAS,LAS,,,,H,CLEVELAND METRO AREA: (CLE.CGF.BKL.LNN.LPR),,,,1,ZOB,ZLA
CLE,CLE AMRST5 VWV GSH LAS,LAS,,,,H,CLEVELAND METRO AREA: (CLE.CGF.BKL.LNN.LPR),,,,2,ZOB,ZLA
CLE,CLE AMRST5 VWV GSH LAX,LAX,,,,H,CLEVELAND METRO AREA: (CLE.CGF.BKL.LNN.LPR),,,,1,ZOB,ZLA
CLE,CLE V522 FAILS V188 JFN ETG MIP4 LGA,LGA,,,,H,,,,,1,ZOB,ZNY
CLE,CLE DJB HERAK APE J83 SPA CAE SAV OMN CWRLD4 MCO,MCO,,,,H,CLE METRO AREA (CLE CGF BKL LNN LPR),,RNAV ONLY,,2,ZOB,ZJX
CLE,CLE AMRST5 VWV BAGEL PANGG3 MDW,MDW,,,,H,CLEVELAND METRO AREA: (CLE.CGF.BKL.LNN.LPR),,RNAV ONLY,,1,ZOB,ZAU
CLE,CLE ALPHE4 ALPHE J34 VIO KAMMA KKILR2 MSP,MSP,1000-0300,,,H,,,TURBOJETS,,1,ZOB,ZMP
CLE,CLE AMRST5 VWV NOLNN Q62 WATSN WATSN3 ORD,ORD,,,,H,CLEVELAND METRO AREA: (CLE. CGF. BKL. LNN. LPR),,RNAV ONLY,,1,ZOB,ZAU
CLE,CLE AMRST5 VWV OXI OXI6 ORD,ORD,,,,H,,,,,2,ZOB,ZAU
CLE,CLE ACO EWC JST HAR BUNTS1 PHL,PHL,,,,H,CLE METRO AREA (CLE CGF BKL LNN LPR),,NON-RNAV EQUIPPED ONLY,,1,ZOB,ZNY
CLE,CLE ACO EWC JST HAR BOJID1 PHL,PHL,,,,H,CLE METRO AREA (CLE CGF BKL LNNL PR),,RNAV ONLY,,2,ZOB,ZNY
CLE,CLE OBRLN4 VHP STL PHX,PHX,,,,H,CLEVELAND METRO AREA: (CLE.CGF.BKL.LNN.LPR),,,,1,ZOB,ZAB
CLE,CLE AMRST5 VWV GSH PHX,PHX,,,,H,CLEVELAND METRO AREA: (CLE.CGF.BKL.LNN.LPR),,,,2,ZOB,ZAB
CLE,CLE DJB HERAK BKW ROA SBV4 RDU,RDU,,,,H,CLEVELAND METRO AREA (CLE. CGF. BKL. LNN. LPR),,,,1,ZOB,ZDC
CLE,CLE DJB HERAK APE BKW ROA ALDAN1 RDU,RDU,,,,H,CLE METRO AREA (CLE CGF BKL LNN LPR),,RNAV EQUIPPED,,2,ZOB,ZDC
CLE,CLE ALPHE4 ALPHE J34 BAE SEA,SEA,,,,H,CLEVELAND METRO AREA: (CLE. CGF.BKL.LNN.LPR),,RNAV ONLY,,2,ZOB,ZSE
CLE,CLE AMRST5 VWV GSH SFO,SFO,,,,H,CLEVELAND METRO AREA (CLE.CGF.BKL.LNN.LPR),,,,1,ZOB,ZOA
CLE,CLE OBRLN4 VHP STL SFO,SFO,,,,H,CLE METRO AREA (CLE CGF BKL LNN LPR),,,,2,ZOB,ZOA
CLT,CLT BARMY1 RDU THHMP OOD J42 RBV J222 JFK ROBUC2 BOS,BOS,1100-0300,,,H,,,,,1,ZTL,ZBW
CLT,CLT KILNS1 AUDII THHMP RAVNN6 BWI,BWI,1100-0300,,,H,,,TURBOJETS,,2,ZTL,ZDC
CLT,CLT KILNS1 AUDII WAVES CAPSS2 DCA,DCA,1100-0300,,,H,,,TURBOJETS,,2,ZTL,ZDC
CLT,CLT BOBZY1 BNA FAM J112 BUM J110 GCK KIISS JAGGR3 DEN,DEN,,,,H,,,,,1,ZTL,ZDV
CLT,CLT HARAY SPA J14 ATL J52 SQS CQY DFW,DFW,,,,H,,,,,1,ZTL,ZFW
CLT,CLT HUG3 ROBAY BKW GEMNI4 DTW,DTW,,,,H,,,,,1,ZTL,ZOB
CLT,CLT RDU FAK DYLIN4 EWR,EWR,1100-0300,,,H,,,,,1,ZTL,ZNY
CLT,CLT KILNS1 AUDII FAK PHLBO3 EWR,EWR,1100-0300,,,H,,,,,2,ZTL,ZNY
CLT,CLT ESTRR1 IPTAY CHOPZ ATL VUZ MEI AEX WAPPL2 HOU,HOU,,,,H,,,TURBOJETS,HOU EAST FLOW,2,ZTL,ZHU
CLT,CLT ESTRR1 IPTAY CHOPZ MGM J37 SJI PUCKS2 HOU,HOU,,,,H,,,TURBOJETS,HOU WEST FLOW,4,ZTL,ZHU
CLT,CLT BGRED MGM J37 SJI PUCKS2 HOU,HOU,,,,H,,,TURBOJET - DME/DME/ IRU OR GPS,HOU WEST FLOW,5,ZTL,ZHU
CLT,CLT KILNS1 AUDII DORRN CAVLR3 IAD,IAD,,,,H,,,TURBOJETS,,2,ZTL,ZDC
CLT,CLT ESTRR1 IPTAY CHOPZ ATL VUZ MEI AEX SKNRD4 IAH,IAH,,,,H,,,TURBOJETS,IAH EAST FLOW,1,ZTL,ZHU
CLT,CLT ESTRR1 IPTAY CHOPZ ATL VUZ MEI AEX DOOBI2 IAH,IAH,,,,H,,,TURBOJETS,IAH WEST FLOW,2,ZTL,ZHU
CLT,CLT BARMY1 TYI ORF J121 SIE CAMRN4 JFK,JFK,,,,H,,,,,1,ZTL,ZNY
CLT,CLT BARMY1 RDU248 J55 HPW J191 PXT KORRY3 LGA,LGA,1100-0300,,,H,,,,,1,ZTL,ZNY
CLT,CLT WEAZL1 CLAWD HNN FWA PANGG3 MDW,MDW,,,,H,,,,,1,ZTL,ZAU
CLT,CLT WEAZL1 CLAWD HVQ APE J178 FWA PANGG3 MDW,MDW,,,,H,,,,,2,ZTL,ZAU
CLT,CLT SADIE FLM HEVAN MZZ VEECK2 ORD,ORD,1100-0300,,,H,,,TURBOJETS ONLY: DME/DME/IRU OR GPS REQUIRED,,1,ZTL,ZAU
CLT,CLT SADIE FLM HEVAN MZZ MZZ344 MZZ344/033 OXI OXI6 ORD,ORD,1100-0300,,,H,,,NON-ADVANCED RNAV ONLY,,2,ZTL,ZAU
CLT,CLT KILNS1 AUDII FAK PAATS2 PHL,PHL,1100-0400,,,H,,,,,1,ZTL,ZNY
DCA,DCA CLTCH1 FLASK DIRTY3 ATL,ATL,1100-0300,,,H,,,TURBOJETS,,2,ZDC,ZTL
DCA,DCA DOCTR3 AGARD V44 SIE J121 HTO V308 ORW WOONS BOS,BOS,,,,H,,,,,2,ZDC,ZBW
DCA,DCA SOOKI SWANN BROSS J42 RBV J222 JFK ROBUC2 BOS,BOS,1100-0300,,,H,,,TURBOJETS,,3,ZDC,ZBW
DCA,DCA PALEO V44 SIE J121 HTO V308 ORW V16 WOONS BOS,BOS,,,,H,,,PROPS,,4,ZDC,ZBW
DCA,DCA PALEO V44 SIE V308 ORW V16 WOONS BOS,BOS,1100-0300,,,L,,90-170 INCL,,,1,ZDC,ZBW
DCA,DCA PALEO V312 GOLDA V268 ENO V16 JFK V229 HFD V3 WOONS BOS,BOS,1100-0300,,,L,,70,,,2,ZDC,ZBW
DCA,DCA HORTO2 JERES CLE,CLE,,,,H,,,TURBOJETS,,1,ZDC,ZOB
DCA,DCA REBLL3 OTTTO COLNS J134 HNN J134 STL J110 GCK J154 RYLIE DANDD8 DEN,DEN,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZDV
DCA,DCA REBLL3 OTTTO Q80 FAREV BWG J6 LIT FEWWW SEEVR3 DFW,DFW,,,,H,,,TURBOJETS,DFW SOUTH FLOW,1,ZDC,ZFW
DCA,DCA REBLL3 OTTTO Q80 FAREV BWG J6 LIT FEWWW BRDJE3 DFW,DFW,,,,H,,,TURBOJETS,DFW NORTH FLOW,2,ZDC,ZFW
DCA,DCA LDN J134 COLNS J6 HVQ J6 LIT WILBR4 DFW,DFW,,,,H,,,ALL OTHERS,,3,ZDC,ZFW
DCA,DCA SWANN V445 DQO DYLIN4 EWR,EWR,1100-0400,,,H,,,,,1,ZDC,ZNY
DCA,DCA SOOKI3 SWANN V445 DQO PHLBO3 EWR,EWR,1100-0400,,,H,,,TURBOJETS,,4,ZDC,ZNY
DCA,DCA SWANN V445 DQO DYLIN4 EWR,EWR,1100-0300,,,L,,,TURBOJETS,,1,ZDC,ZNY
DCA,DCA PALEO V170 SWANN V445 DQO V29 MXE V214 METRO EWR,EWR,1100-0300,,,L,,,PROPS,,2,ZDC,ZNY
DCA,DCA PALEO V170 SWANN V445 DQO V479 RUUTH V123 RBV OWBIE EWR,EWR,1100-0300,,,L,,,TURBOPROPS,,3,ZDC,ZNY
DCA,DCA V265 EMI V419 MXE ARD V214 METRO EWR,EWR,,,,TEC,,7000,-180KTS,,1,ZDC,ZNY
DCA,DCA BOOCK2 COLIN J61 HUBBS J193 HCM ISO J121 CHS J79 OMN FISEL6 FLL,FLL,,,,H,,,TURBOJETS,,1,ZDC,ZMA
DCA,DCA WHINO COLIN J61 HUBBS J193 HCM ISO J121 CHS J79 OMN GISSH4 FLL,FLL,,,,H,,,TURBOJETS,,2,ZDC,ZMA
DCA,DCA WHINO COLIN J61 HUBBS J193 WEAVR J121 CHS J79 OMN MLB BLUFI3 FLL,FLL,,,,H,,,TURBOPROPS,,3,ZDC,ZMA
DCA,DCA BOOCK2 COLIN J61 HUBBS KEMPR ILM AR21 CRANS FISEL6 FLL,FLL,,,,H,,,TURBOJETS,WATER,6,ZDC,ZMA
DCA,DCA CLTCH1 MAULS Q40 AEX WAPPL2 HOU,HOU,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZHU
DCA,DCA CLTCH1 MAULS Q40 AEX SKNRD4 IAH,IAH,1100-0300,,,H,,,TURBOJETS,IAH EAST FLOW,2,ZDC,ZHU
DCA,DCA CLTCH1 MAULS Q40 AEX DOOBI2 IAH,IAH,1100-0300,,,H,,,TURBOJETS,IAH WEST FLOW,3,ZDC,ZHU
DCA,DCA DOCTR3 AGARD DONIL V229 PANZE V44 CAMRN4 JFK,JFK,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZNY
DCA,DCA POLLA V312 PALEO V44 DONIL V229 PANZE V44 CAMRN JFK,JFK,1100-0300,,,L,,90-170 INCL 250 KTS OR GREATER,,,1,ZDC,ZNY
DCA,DCA PALEO V44 DONIL V229 PANZE V184 ZIGGI JFK,JFK,1100-0300,,,L,,90-170,,,2,ZDC,ZNY
DCA,DCA PALEO V312 V268 GOLDA ENO V16 JFK,JFK,,,,TEC,,70,,,1,ZDC,ZNY
DCA,DCA DOCTR3 AGARD KORRY3 LGA,LGA,1100-0400,,,H,,,TURBOJETS,,1,ZDC,ZNY
DCA,DCA BOOCK2 COLIN J61 HUBBS J193 WEAVR J121 CHS J79 OMN CWRLD4 MCO,MCO,1100-0400,,,H,,,TURBOJETS,,2,ZDC,ZJX
DCA,DCA BOOCK2 COLIN J61 HUBBS KEMPR ILM AR15 HIBAC CWRLD4 MCO,MCO,1100-0400,,,H,,,TURBOJETS,,3,ZDC,ZJX
DCA,DCA WHINO COLIN J61 HUBBS J193 WEAVR J121 CHS J79 OMN BITHO7 MCO,MCO,,,,H,,,TURBOJETS,,4,ZDC,ZJX
DCA,DCA WYNGS3 RAMAY Q72 HACKS J149 FWA PANGG3 MDW,MDW,,,,H,,,TURBOJETS,,1,ZDC,ZAU
DCA,DCA REBLL3 OTTTO Q80 FAREV BWG BLUZZ1 MEM,MEM,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZME
DCA,DCA WHINO COLIN J61 HUBBS J193 HCM ISO J121 CHS J79 OMN ANNEY3 MIA,MIA,,,,H,,,TURBOJETS,,1,ZDC,ZMA
DCA,DCA BOOCK2 COLIN J61 HUBBS J193 HCM ISO J121 CHS J79 OMN HILEY6 MIA,MIA,,,,H,,,TURBOJETS,,2,ZDC,ZMA
DCA,DCA BOOCK2 COLIN J61 HUBBS KEMPR WETRO DIW AR22 JORAY HILEY6 MIA,MIA,,,,H,,,TURBOJETS,WATER,4,ZDC,ZMA
DCA,DCA HORTO2 BUFFR J518 DJB J34 VIO KAMMA KKILR2 MSP,MSP,,,,H,,,TURBOJETS,,1,ZDC,ZMP
DCA,DCA WYNGS3 RAMAY Q72 HACKS J149 ROD WATSN3 ORD,ORD,,,,H,,,TURBOJETS,,1,ZDC,ZAU
DCA,DCA MITCH V445 DQO PHL,PHL,1100-0300,,,L,,110,JETS,,1,ZDC,ZNY
DCA,DCA PALEO V170 DQO PHL,PHL,1100-0300,,,L,,,PROPS,,2,ZDC,ZNY
DCA,DCA DOCTR3 DOCTR DQO PHL,PHL,1100-0400,,,L,,,TURBOJETS,,3,ZDC,ZNY
DCA,DCA V123 V433 DQO PHL,PHL,,,,TEC,,7000,,,1,ZDC,ZNY
DCA,DCA REBLL3 OTTTO COLNS J134 HNN J134 LBL J19 ZUN BUNTR2 PHX,PHX,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZAB
DCA,DCA REBLL3 OTTTO COLNS J134 FLM PXV QBALL9 STL,STL,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZKC
DCA,DCA JDUBB1 GSO J75 TAY DADES4 TPA,TPA,1100-0300,,,H,,,TURBOJETS,,1,ZDC,ZMA
DFW,DFW ZACHH2 BSKAT J131 PXV KLYNE Q29 JHW Q82 PONCT JFUND1 BOS,BOS,1100-0300,,,H,,,,,1,ZFW,ZBW
DFW,DFW FORCK2 FORCK ELD SQS J52 ATL J14 SPA Q22 BEARI WAVES RAIMY AGARD J42 RBV JFK ROBUC2 BOS,BOS,1100-0300,,,H,,,,,2,ZFW,ZBW
DFW,DFW TRYTN2 LOOSE MEM J42 BKW RAVNN6 BWI,BWI,,,,H,,,TURBOJETS,,2,ZFW,ZDC
DFW,DFW ZACHH2 BSKAT LIT J131 PXV ZABER4 CLE,CLE,,,,H,CLEVELAND METRO AREA (CLE.CGF.BKL.LNN.LPR),,RNAV TURBOJET,,1,ZFW,ZOB
DFW,DFW SQS J52 ATL UNARM3 CLT,CLT,,,,H,,,,,1,ZFW,ZTL
DFW,DFW FORCK2 FORCK SQS J52 ATL ADENA3 CLT,CLT,,,,H,,,RNAV TURBOJET,,2,ZFW,ZTL
DFW,DFW LOWGN7 ROLLS J52 LBL HALEN ZPLYN3 DEN,DEN,,,,H,,,RNAV TURBOJET,,1,ZFW,ZDV
DFW,DFW ZACHH2 BSKAT LIT J131 PXV VHP FWA MIZAR3 DTW,DTW,,,,H,DALLAS/FORT WORTH METRO AREA,,RNAV TURBOJET,,1,ZFW,ZOB
DFW,DFW TRYTN2 LOOSE MEM J42 GVE DYLIN4 EWR,EWR,,,,H,DALLAS/FORT WORTH METRO AREA,,,,1,ZFW,ZNY
DFW,DFW TRYTN2 LOOSE MEM J42 GVE PHLBO3 EWR,EWR,,,,H,DALLAS/FORT WORTH METRO AREA,,RNAV TURBOJET,,2,ZFW,ZNY
DFW,DFW MRSSH2 ZALEA HRV Q105 BLVNS Q102 BAGGS JINGL4 FLL,FLL,,,,H,,,RNAV TURBOJET,,1,ZFW,ZMA
DFW,DFW JPOOL8 ELLVR QTRBK1 HOU,HOU,,,,H,,,TURBOJETS,,2,ZFW,ZHU
DFW,DFW JPOOL8 ELLVR BLUBL3 HOU,HOU,,,,H,DALLAS/FORT WORTH METRO AREA,,NON-TURBOJETS,,3,ZFW,ZHU
DFW,DFW ARDIA6 ELLVR NNEAL KIDDZ2 HOU,HOU,,,,H,DALLAS/FORT WORTH METRO AREA,,RNAV TURBOJET,,4,ZFW,ZHU
DFW,DFW JPOOL8 BILEE RIICE7 IAH,IAH,,,,H,DALLAS/FORT WORTH METRO AREA,,NON-ADVANCED NAV ONLY,,1,ZFW,ZHU
DFW,DFW DARTZ6 TORNN GUSHR3 IAH,IAH,,,,H,DALLAS/FORT WORTH METRO AREA,,RNAV TURBOJET,IAH EAST FLOW,2,ZFW,ZHU
DFW,DFW DARTZ6 TORNN DRLLR5 IAH,IAH,,,,H,DALLAS/FORT WORTH METRO AREA,,RNAV TURBOJET,IAH WEST FLOW,3,ZFW,ZHU
DFW,DFW FORCK2 FORCK ELD SQS J52 ATL GRD Q64 TYI ORF J121 SIE CAMRN4 JFK,JFK,,,,H,,,,,1,ZFW,ZNY
DFW,DFW FORCK2 FORCK ELD SQS J52 ATL J14 SPA Q60 JAXSN HPW J191 PXT KORRY3 LGA,LGA,,,,H,,,,,1,ZFW,ZNY
DFW,DFW FUZ J181 MAGOO ENDEE4 MDW,MDW,,,,H,DALLAS/FORT WORTH METRO AREA,,,,1,ZFW,ZAU
DFW,DFW FUZ022 MLC206 MLC V63 UIN V586 PIA PIA056 MOTIF JOT MDW,MDW,0000-2359,,,L,DALLAS/FORT WORTH AREA,,,,1,ZFW,ZAU
DFW,DFW SWB HRV Q105 BLVNS Q102 CYY CYY7 MIA,MIA,,,,H,DALLAS/FORT FORTH METRO AREA,,ALL OTHERS,,1,ZFW,ZMA
DFW,DFW SWB MCB J50 CEW J2 SZW J43 PIE CYY7 MIA,MIA,,,,H,DALLAS/FORT WORTH METRO AREA,,ALL OTHERS,,2,ZFW,ZMA
DFW,DFW MRSSH2 ZALEA MCB J50 CEW J2 SZW SSCOT3 MIA,MIA,,,,H,DALLAS/FORT WORTH METRO AREA,,RNAV TURBOJET,,4,ZFW,ZMA
DFW,DFW MRSSH2 ZALEA HRV Q105 BLVNS Q102 BAGGS SSCOT3 MIA,MIA,,,,H,DALLAS/FORT WORTH METRO AREA,,RNAV TURBOJET,,5,ZFW,ZMA
DFW,DFW FUZ J181 BDF BDF5 ORD,ORD,1200-0400,,,H,DALLAS/FORT WORTH METRO AREA,,,,1,ZFW,ZAU
DFW,DFW DALL3 OKM J181 BAYLI BENKY3 ORD,ORD,,,,H,,,RNAV TURBOJET,,2,ZFW,ZAU
DFW,DFW TRYTN2 LOOSE MEM J42 GVE PAATS2 PHL,PHL,,,,H,DALLAS/FORT WORTH METRO AREA,,,,1,ZFW,ZNY
DFW,DFW HRPER3 HULZE TCC J76 FTI J58 OAL MOD SFO,SFO,,,,H,DALLAS/FORT WORTH METRO AREA,,RNAV TURBOJET,,1,ZFW,ZOA
DTW,DTW RID8 RID IIU BWG KOLTT1 ATL,ATL,,,,H,DETROIT SATELLITES: (DET. YQG. PTK. YIP. ARB),,RNAV ONLY,,1,ZOB,ZTL
DTW,DTW MOONN7 JHW Q82 PONCT JFUND1 BOS,BOS,1100-0300,,,H,DETROIT METRO AREA,,,,2,ZOB,ZBW
DTW,DTW ACO5 ACO NUSMM ANTHM3 BWI,BWI,,,,H,DETROIT SATELLITES. (DET. YQG. PTK. YIP AND ARB),,RNAV ONLY,,1,ZOB,ZDC
DTW,DTW MAARS HIMEZ HIMEZ3 CLE,CLE,,,,H,FRM DET SAT:(DET.YQG.PTK.YIP.ARB) TO CLE METRO AREA: (CLE.CGF.BKL.LNN.LPR),,,,1,ZOB,ZOB
DTW,DTW ROD5 ROD FLM TAFTT PARQR1 CLT,CLT,,,,H,,,,,1,ZOB,ZTL
DTW,DTW ACO AIR J34 BUCKO NUMMY2 DCA,DCA,,,,H,DETROIT SATELLITES. (DET. YQG. PTK. YIP AND ARB),,ALL OTHERS,,1,ZOB,ZDC
DTW,DTW ACO AIR J34 BUCKO FRDMM3 DCA,DCA,,,,H,DETROIT METRO AREA: DTW. DET. YQG. PTK. YIP. ARB,,GPS OR DME/DME - IRU EQUIPPED,,2,ZOB,ZDC
DTW,DTW DUNKS J70 PMM DEN,DEN,,,,H,DETROIT METRO AREA (DTW. DET. YQG. PTK. YIP. ARB),,,,1,ZOB,ZDV
DTW,DTW FWA RBS STL RZC FSM RRNET SEEVR3 DFW,DFW,,,,H,DETROIT SATELLITES (DET. YQG. PTK. YIP ARB),,RNAV TURBOJET,DFW SOUTH FLOW,1,ZOB,ZFW
DTW,DTW FWA RBS STL RZC FSM RRNET BRDJE3 DFW,DFW,,,,H,DETROIT SATELLITES (DET. YQG. PTK. YIP. ARB),,RNAV TURBOJET,DFW NORTH FLOW,2,ZOB,ZFW
DTW,DTW FWA RBS STL RZC FSM WILBR4 DFW,DFW,,,,H,DETROIT SATELLITES (DET. YQG. PTK. YIP. ARB),,ALL OTHERS,,3,ZOB,ZFW
DTW,DTW FWA RBS STL RZC FSM RRNET SEEVR SEEVR3 DFW,DFW,,,,H,,,RNAV TURBOJET,DFW SOUTH FLOW,4,ZOB,ZFW
DTW,DTW FWA RBS STL RZC FSM RRNET BRDJE BRDJE3 DFW,DFW,,,,H,,,RNAV TURBOJET,DFW NORTH FLOW,5,ZOB,ZFW
DTW,DTW ERRTH6 ERRTH SLT FQM3 EWR,EWR,,,,H,,,,,1,ZOB,ZNY
DTW,DTW ROD5 ROD FLM VXV CRG OMN GISSH4 FLL,FLL,,,,H,DETROIT SATELLITES (DET. YQG. PTK. YIP. ARB),,,,1,ZOB,ZMA
DTW,DTW ROD5 ROD FLM VXV CRG OMN FISEL6 FLL,FLL,,,,H,DETROIT SATELLITES (DET. YQG. PTK. YIP ARB),,,,2,ZOB,ZMA
DTW,DTW ROD5 ROD FLM VXV AMG TAY JINGL4 FLL,FLL,,,,H,DETROIT METRO AREA: (DTW. DET. YQG. PTK. YIP. ARB),,RNAV ONLY,,3,ZOB,ZMA
DTW,DTW RID8 RID PXV J131 LIT J180 SWB WAPPL2 HOU,HOU,,,,H,DETROIT METRO AREA,,TURBOJETS - DME/DME/IRU OR GPS,,1,ZOB,ZHU
DTW,DTW J42 BKW GIBBZ2 IAD,IAD,,,,H,DETROIT METRO AREA (DTW. DET. YQG. PTK. YIP. ARB),,,,2,ZOB,ZDC
DTW,DTW ACO5 ACO AIR J162 MGW GIBBZ2 IAD,IAD,,,,H,DETROIT METRO AREA: (DTW. DET. YQG. PTK. YIP. ARB),,,,3,ZOB,ZDC
DTW,DTW RID8 RID PXV J131 LIT J180 SWB GESNR1 IAH,IAH,,,,H,,,TURBOJETS. TURBOPROPS,IAH EAST FLOW,1,ZOB,ZHU
DTW,DTW RID8 RID PXV J131 LIT J180 SWB ZEEKK1 IAH,IAH,,,,H,,,TURBOJETS. TURBOPROPS,IAH WEST FLOW,2,ZOB,ZHU
DTW,DTW MOONN7 JHW J70 LVZ LENDY6 JFK,JFK,,,,H,DETROIT SATELLITES: DET. YQG. PTK. YIP. ARB,,,,1,ZOB,ZNY
DTW,DTW ERRTH6 ETG MIP4 LGA,LGA,,,,H,DETROIT SATELLITES: DET. YQG. PTK. YIP. ARB,,,,1,ZOB,ZNY
DTW,DTW ROD5 ROD FLM VXV AMG BUGGZ2 MCO,MCO,1100-0400,,,H,,,GPS OR DME/DME-IRU EQUIPPED,,2,ZOB,ZJX
DTW,DTW HARWL V116 ZEGBI BAGEL PANGG3 MDW,MDW,,,,H,DETROIT METRO AREA: (DTW. DET. YQG. PTK. YIP. ARB),,RNAV,,1,ZOB,ZAU
